"","prob","id","age","team"
"448",0.999845968756238,118,16.41,1
"449",0.995718257998673,119,17.94,1
"450",0.958854703518099,119,18.25,1
"451",0.585268277047648,120,17.81,2
"452",0.676380453774605,120,18.08,1
"453",0.929203894717357,120,18.2,1
"454",0.654804534876111,120,18.81,1
"455",0.832852124284375,120,18.99,1
"456",0.726217696077843,120,19.12,1
"457",0.647978168136504,120,19.28,1
"458",0.241835709512892,120,19.38,1
"459",0.481540125797,120,20.24,1
"460",0.133316539453679,120,20.75,2
"461",0.216029893129182,120,21.37,2
"462",0.992437321604105,121,17.98,1
"463",0.921122302457049,122,19.39,1
"464",0.812967853738618,122,19.57,1
"465",0.994609002301399,123,19.9,1
"466",0.783601265480257,123,20.29,1
"467",0.81169814216414,123,20.89,1
"468",0.325881919518231,123,21.82,2
"469",0.502712525355243,123,22.54,2
"470",0.0501588312607909,123,22.84,2
"471",0.967073914107835,124,17.38,1
"472",0.693389555246608,125,18.51,1
"473",0.999641268361936,126,15.45,1
"474",0.994454217337633,126,16.51,1
"475",0.989538285983843,126,16.67,1
"476",0.999013242249853,126,16.91,1
"477",0.98392869263625,126,18.07,1
"478",0.999947448731969,127,17.22,1
"479",0.999639001280102,128,15.58,1
"480",0.997462067025813,128,16.28,1
"481",0.990817877580328,129,16.68,1
"482",0.950899178634661,129,16.92,1
"483",0.958283547227993,130,19.39,1
"484",0.793652081758463,130,19.78,1
"485",0.542446759955761,130,20.6,1
"486",0.299424591544323,130,22.02,2
"487",0.0709494009073189,131,22.63,2
"488",0.115756799009402,131,22.74,2
"489",0.14344816380983,131,23.36,2
"490",0.997289952953535,132,17.61,1
"491",0.995129341070644,132,17.72,1
"492",0.988993921652801,132,17.95,1
"493",0.992501718277144,133,17.6,1
"494",0.917373575101507,133,17.76,1
"495",0.956415665782663,133,17.83,1
"496",0.995106393588661,133,18.34,1
"497",0.886113147148406,133,18.52,1
"498",0.932685125776702,133,18.64,1
"499",0.983378315585602,133,18.81,1
"500",0.881721510629352,133,18.91,1
"501",0.878105249541483,133,19.45,2
"502",0.750961467917274,133,19.61,2
"503",0.761299149188564,133,20.41,2
"504",0.181271557560182,133,20.28,2
"505",0.219328051004951,133,20.89,2
"506",0.999346598146069,134,15.5,1
"507",0.999871310098196,134,13.75,1
"508",0.999795443296499,134,14.16,1
